AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
3792,2162,Mahesh Shetty,22,1,A2
3793,2162,Lakshmi Pujari,26,1,A3
3794,2163,Vijay Shetty,27,2,A1
3795,2163,Suresh Bhat,50,2,A2
3796,2163,Vijay Reddy,37,1,A3
3797,2164,Ramesh Patil,41,1,A1
3798,2164,Vijay Gowda,45,1,A2
3799,2165,Mahesh Shetty,28,1,A1
3800,2165,Venkatesh Gowda,21,1,A2
3801,2166,Vijay Nayak,23,1,A1
3802,2166,Vijay Kumar,50,1,A2
3803,2166,Lakshmi Hegde,23,2,A3
3804,2167,Ramesh Pujari,32,1,A1
3805,2168,Suresh Hegde,32,1,A1
3806,2168,Anitha Hegde,35,1,A2
3807,2169,Sunita Kumar,42,1,A1
3808,2169,Mahesh Shetty,22,1,A2
3809,2170,Vijay Hegde,45,1,A1
3810,2171,Vijay Kumar,36,1,A1
3811,2171,Vijay Pujari,50,1,A2
3812,2171,Sunita Rao,36,1,A3
3813,2172,Ganesh Hegde,22,1,A1
3814,2172,Kavitha Shetty,50,1,A2
3815,2173,Venkatesh Gowda,21,1,A1
3816,2174,Sunita Reddy,40,1,A1
3817,2175,Kavitha Gowda,34,1,A1
3818,2176,Mahesh Kulkarni,48,2,A1
3819,2176,Vijay Gowda,39,1,A2
3820,2176,Venkatesh Nayak,38,1,A3
3821,2177,Ramesh Kumar,35,1,A1
3822,2178,Sunita Patil,36,2,A1
3823,2178,Anitha Hegde,49,1,A2
3824,2178,Ganesh Deshmukh,23,1,A3
3825,2179,Manjunath Reddy,33,1,A1
3826,2179,Venkatesh Rao,42,1,A2
3827,2179,Ramesh Reddy,26,1,A3
3828,2180,Priya Pujari,19,1,A1
3829,2181,Sunita Pujari,49,1,A1
3830,2181,Sunita Reddy,38,1,A2
3831,2181,Sunita Kulkarni,36,1,A3
3832,2182,Mahesh Pujari,19,1,A1
3833,2183,Vijay Gowda,30,1,A1
3834,2183,Ramesh Patil,50,1,A2
3835,2184,Ramesh Rao,19,1,A1
3836,2185,Anitha Rao,40,1,A1
3837,2185,Kavitha Nayak,24,1,A2
3838,2185,Ramesh Kulkarni,46,1,A3
3839,2186,Kavitha Rao,45,2,A1
3840,2187,Ganesh Patil,45,2,A1
3841,2187,Suresh Bhat,49,1,A2
3842,2187,Lakshmi Bhat,37,1,A3
3843,2188,Manjunath Kumar,22,2,A1
3844,2188,Priya Nayak,27,1,A2
3845,2189,Venkatesh Patil,44,2,A1
3846,2190,Vijay Bhat,27,2,A1
3847,2190,Manjunath Kulkarni,50,1,A2
3848,2191,Vijay Kumar,22,2,A1
3849,2192,Priya Kulkarni,38,1,A1
3850,2193,Suresh Patil,40,1,A1
3851,2194,Kavitha Patil,25,2,A1
3852,2194,Mahesh Shetty,42,1,A2
3853,2195,Ramesh Deshmukh,38,1,A1
3854,2196,Priya Hegde,19,1,A1
3855,2197,Anitha Kumar,20,1,A1
3856,2198,Vijay Hegde,21,1,A1
3857,2198,Lakshmi Kumar,29,1,A2
3858,2199,Mahesh Kumar,42,2,A1
3859,2200,Kavitha Rao,45,1,A1
3860,2201,Ramesh Reddy,44,1,A1
3861,2201,Sunita Shetty,37,1,A2
3862,2202,Manjunath Rao,46,1,A1
3863,2203,Vijay Reddy,24,1,A1
3864,2204,Vijay Reddy,34,2,A1
3865,2204,Sunita Rao,42,1,A2
3866,2204,Sunita Shetty,46,2,A3
3867,2205,Ramesh Kumar,43,1,A1
3868,2205,Ganesh Gowda,47,1,A2
3869,2205,Mahesh Nayak,25,1,A3
3870,2206,Sunita Shetty,23,1,A1
3871,2207,Mahesh Hegde,38,1,A1
3872,2207,Sunita Kumar,23,1,A2
3873,2208,Lakshmi Rao,25,1,A1
3874,2209,Ganesh Pujari,24,1,A1
3875,2210,Mahesh Hegde,19,1,A1
3876,2210,Suresh Bhat,37,1,A2
3877,2211,Priya Pujari,43,1,A1
3878,2212,Venkatesh Patil,28,1,A1
3879,2212,Suresh Shetty,33,1,A2
3880,2212,Lakshmi Rao,46,1,A3
3881,2213,Lakshmi Nayak,26,1,A1
3882,2213,Manjunath Shetty,49,1,A2
3883,2214,Sunita Bhat,42,1,A1
3884,2214,Suresh Deshmukh,30,1,A2
3885,2214,Ramesh Deshmukh,45,1,A3
3886,2215,Lakshmi Reddy,43,2,A1
3887,2215,Lakshmi Gowda,38,2,A2
3888,2215,Lakshmi Kulkarni,26,1,A3
3889,2216,Manjunath Reddy,20,1,A1
3890,2216,Sunita Patil,32,1,A2
3891,2216,Ganesh Shetty,30,1,A3
3892,2217,Priya Kulkarni,40,2,A1
3893,2217,Sunita Bhat,36,1,A2
3894,2217,Kavitha Kulkarni,29,2,A3
3895,2218,Suresh Hegde,49,2,A1
3896,2218,Venkatesh Pujari,25,1,A2
3897,2218,Venkatesh Kulkarni,45,2,A3
3898,2219,Venkatesh Kulkarni,46,2,A1
3899,2220,Priya Gowda,19,2,A1
3900,2221,Kavitha Kulkarni,30,1,A1
3901,2222,Manjunath Nayak,28,1,A1
3902,2222,Kavitha Patil,24,1,A2
3903,2222,Manjunath Kumar,44,1,A3
3904,2223,Anitha Shetty,47,1,A1
3905,2223,Priya Pujari,30,1,A2
3906,2223,Ramesh Shetty,21,1,A3
3907,2224,Ramesh Shetty,49,1,A1
3908,2224,Anitha Rao,29,1,A2
3909,2224,Suresh Kumar,42,1,A3
3910,2225,Ramesh Patil,35,1,A1
3911,2226,Ganesh Hegde,34,1,A1
3912,2227,Priya Gowda,47,1,A1
3913,2227,Sunita Patil,43,2,A2
3914,2228,Ramesh Kulkarni,22,1,A1
3915,2229,Vijay Deshmukh,26,1,A1
3916,2229,Kavitha Reddy,49,1,A2
3917,2230,Sunita Shetty,48,1,A1
3918,2230,Kavitha Reddy,37,1,A2
3919,2230,Manjunath Deshmukh,35,1,A3
3920,2231,Suresh Pujari,19,2,A1
3921,2231,Ramesh Deshmukh,20,1,A2
3922,2232,Ramesh Bhat,50,1,A1
3923,2232,Anitha Shetty,30,1,A2
3924,2233,Venkatesh Patil,48,1,A1
3925,2233,Priya Gowda,25,2,A2
3926,2233,Priya Deshmukh,38,1,A3
3927,2234,Venkatesh Gowda,36,1,A1
3928,2235,Vijay Pujari,40,1,A1
3929,2235,Kavitha Nayak,31,1,A2
3930,2236,Manjunath Pujari,26,1,A1
3931,2237,Kavitha Patil,34,2,A1
3932,2238,Priya Reddy,21,1,A1
3933,2239,Anitha Pujari,23,1,A1
3934,2240,Mahesh Hegde,21,1,A1
3935,2241,Suresh Kumar,22,1,A1
3936,2241,Kavitha Kumar,25,1,A2
3937,2242,Lakshmi Nayak,36,1,A1
3938,2243,Ramesh Shetty,23,2,A1
3939,2243,Vijay Hegde,28,1,A2
3940,2244,Lakshmi Patil,19,1,A1
3941,2245,Lakshmi Nayak,31,2,A1
3942,2245,Mahesh Shetty,47,1,A2
3943,2245,Ramesh Kulkarni,30,1,A3
3944,2246,Suresh Kumar,22,2,A1
3945,2247,Mahesh Shetty,41,1,A1
3946,2248,Lakshmi Rao,45,1,A1
3947,2249,Venkatesh Rao,42,1,A1
3948,2250,Ramesh Shetty,48,1,A1
3949,2250,Ramesh Pujari,29,1,A2
3950,2251,Lakshmi Bhat,25,1,A1
3951,2251,Sunita Bhat,38,1,A2
3952,2251,Vijay Rao,45,1,A3
3953,2252,Sunita Rao,31,1,A1
3954,2252,Vijay Patil,22,1,A2
3955,2252,Manjunath Shetty,41,1,A3
3956,2253,Mahesh Deshmukh,22,1,A1
3957,2254,Ganesh Bhat,35,2,A1
3958,2255,Ganesh Rao,45,1,A1
3959,2256,Suresh Kumar,36,1,A1
3960,2256,Vijay Gowda,35,1,A2
3961,2257,Anitha Rao,22,1,A1
3962,2258,Kavitha Kumar,34,1,A1
3963,2259,Priya Patil,35,1,A1
3964,2259,Anitha Kumar,38,2,A2
3965,2260,Kavitha Nayak,43,1,A1
3966,2261,Vijay Reddy,23,1,A1
3967,2262,Manjunath Nayak,31,1,A1
3968,2262,Kavitha Kulkarni,36,1,A2
3969,2262,Priya Shetty,37,1,A3
3970,2263,Anitha Kulkarni,25,1,A1
3971,2263,Anitha Patil,34,1,A2
3972,2263,Vijay Pujari,22,1,A3
3973,2264,Priya Kumar,38,1,A1
3974,2264,Vijay Shetty,43,1,A2
3975,2265,Ramesh Patil,32,1,A1
3976,2266,Kavitha Pujari,46,1,A1
3977,2266,Kavitha Patil,50,1,A2
3978,2267,Sunita Kulkarni,50,1,A1
3979,2267,Ramesh Reddy,49,1,A2
3980,2268,Ganesh Reddy,44,1,A1
3981,2268,Venkatesh Kumar,41,2,A2
3982,2268,Sunita Shetty,19,2,A3
3983,2269,Ramesh Bhat,49,1,A1
3984,2269,Sunita Gowda,50,2,A2
3985,2270,Suresh Deshmukh,19,2,A1
3986,2271,Mahesh Shetty,23,2,A1
3987,2271,Anitha Pujari,25,1,A2
3988,2271,Suresh Reddy,26,1,A3
3989,2272,Priya Gowda,31,1,A1
3990,2272,Anitha Rao,33,1,A2
3991,2272,Anitha Bhat,42,2,A3
3992,2273,Priya Kumar,20,1,A1
3993,2274,Lakshmi Gowda,44,2,A1
3994,2275,Mahesh Kumar,50,1,A1
3995,2276,Mahesh Reddy,27,1,A1
3996,2277,Venkatesh Deshmukh,21,1,A1
3997,2278,Mahesh Pujari,30,1,A1
3998,2278,Priya Hegde,46,1,A2
3999,2278,Kavitha Nayak,33,2,A3
4000,2279,Ganesh Shetty,40,1,A1
4001,2279,Sunita Bhat,41,2,A2
4002,2280,Venkatesh Kumar,20,1,A1
4003,2281,Manjunath Shetty,36,1,A1
4004,2282,Venkatesh Hegde,48,1,A1
4005,2282,Vijay Reddy,36,1,A2
4006,2283,Ramesh Shetty,38,2,A1
4007,2284,Mahesh Gowda,50,1,A1
4008,2284,Lakshmi Pujari,23,1,A2
4009,2285,Kavitha Rao,25,1,A1
4010,2285,Priya Reddy,36,1,A2
4011,2286,Ramesh Hegde,31,1,A1
4012,2286,Sunita Patil,21,1,A2
4013,2286,Venkatesh Kulkarni,42,1,A3
4014,2287,Kavitha Patil,30,1,A1
4015,2287,Suresh Pujari,28,1,A2
4016,2288,Ganesh Gowda,20,1,A1
4017,2288,Ganesh Pujari,36,1,A2
4018,2288,Sunita Hegde,29,2,A3
4019,2289,Ramesh Pujari,45,1,A1
4020,2289,Ramesh Patil,45,1,A2
4021,2290,Ganesh Hegde,42,1,A1
4022,2290,Venkatesh Kumar,26,1,A2
4023,2291,Manjunath Kumar,50,1,A1
4024,2292,Priya Pujari,39,1,A1
4025,2292,Manjunath Shetty,36,1,A2
4026,2292,Venkatesh Bhat,34,1,A3
4027,2293,Mahesh Deshmukh,34,1,A1
4028,2294,Lakshmi Gowda,28,1,A1
4029,2295,Lakshmi Gowda,33,1,A1
4030,2295,Vijay Reddy,46,1,A2
4031,2296,Sunita Hegde,37,1,A1
4032,2296,Kavitha Patil,41,1,A2
4033,2296,Anitha Nayak,29,2,A3
4034,2297,Suresh Deshmukh,29,1,A1
4035,2298,Priya Kumar,21,2,A1
4036,2299,Manjunath Reddy,32,1,A1
4037,2300,Priya Nayak,42,2,A1
4038,2300,Manjunath Kulkarni,20,2,A2
4039,2300,Ramesh Rao,28,1,A3
4040,2301,Venkatesh Bhat,25,2,A1
4041,2302,Anitha Nayak,49,1,A1
4042,2303,Ramesh Shetty,50,1,A1
4043,2303,Sunita Reddy,40,1,A2
4044,2303,Ramesh Bhat,46,1,A3
4045,2304,Mahesh Rao,24,1,A1
4046,2305,Kavitha Rao,34,1,A1
4047,2305,Priya Patil,21,1,A2
4048,2305,Manjunath Bhat,38,2,A3
4049,2306,Anitha Hegde,48,1,A1
4050,2306,Venkatesh Rao,25,1,A2
4051,2307,Venkatesh Kulkarni,39,1,A1
4052,2308,Mahesh Rao,34,1,A1
4053,2309,Mahesh Pujari,25,1,A1
4054,2309,Lakshmi Hegde,48,1,A2
4055,2309,Ganesh Nayak,26,1,A3
4056,2310,Lakshmi Patil,22,1,A1
4057,2310,Venkatesh Nayak,48,2,A2
4058,2310,Vijay Pujari,45,1,A3
4059,2311,Priya Pujari,32,1,A1
4060,2311,Kavitha Bhat,27,2,A2
4061,2312,Suresh Reddy,49,1,A1
4062,2313,Lakshmi Reddy,20,1,A1
4063,2313,Priya Reddy,47,1,A2
4064,2314,Vijay Nayak,46,1,A1
4065,2315,Ganesh Shetty,48,1,A1
4066,2315,Mahesh Deshmukh,50,2,A2
4067,2316,Mahesh Gowda,45,1,A1
4068,2317,Anitha Hegde,33,1,A1
4069,2318,Ganesh Reddy,46,2,A1
4070,2319,Ramesh Gowda,20,1,A1
4071,2319,Mahesh Kulkarni,35,1,A2
4072,2320,Anitha Rao,23,2,A1
4073,2320,Mahesh Patil,37,1,A2
4074,2321,Suresh Nayak,25,1,A1
4075,2322,Suresh Shetty,40,2,A1
4076,2322,Mahesh Hegde,34,1,A2
4077,2323,Lakshmi Nayak,48,2,A1
4078,2324,Vijay Reddy,41,1,A1
4079,2324,Mahesh Gowda,31,1,A2
4080,2324,Venkatesh Rao,37,1,A3
4081,2325,Ganesh Reddy,38,1,A1
4082,2326,Anitha Reddy,31,1,A1
4083,2326,Suresh Hegde,31,1,A2
4084,2326,Manjunath Rao,48,1,A3
4085,2327,Mahesh Rao,38,1,A1
4086,2327,Anitha Nayak,46,1,A2
4087,2327,Mahesh Hegde,27,1,A3
4088,2328,Lakshmi Gowda,36,2,A1
4089,2329,Kavitha Bhat,24,1,A1
4090,2330,Kavitha Bhat,21,2,A1
4091,2330,Ramesh Kulkarni,43,1,A2
4092,2331,Kavitha Shetty,24,1,A1
4093,2331,Priya Kumar,43,1,A2
4094,2332,Manjunath Pujari,37,1,A1
4095,2332,Anitha Gowda,49,1,A2
4096,2333,Manjunath Gowda,27,1,A1
4097,2334,Vijay Shetty,33,1,A1
4098,2335,Suresh Deshmukh,40,1,A1
4099,2336,Anitha Rao,41,2,A1
4100,2337,Mahesh Kumar,33,1,A1
4101,2338,Ramesh Deshmukh,21,1,A1
4102,2338,Manjunath Nayak,50,1,A2
4103,2339,Priya Shetty,25,1,A1
4104,2339,Anitha Deshmukh,42,1,A2
4105,2340,Venkatesh Shetty,31,1,A1
4106,2340,Suresh Rao,23,1,A2
4107,2340,Sunita Hegde,41,1,A3
4108,2341,Sunita Reddy,31,1,A1
4109,2341,Lakshmi Kulkarni,38,1,A2
4110,2342,Suresh Bhat,19,2,A1
4111,2343,Kavitha Kulkarni,26,1,A1
4112,2344,Vijay Hegde,42,2,A1
4113,2345,Suresh Kumar,47,1,A1
4114,2345,Manjunath Pujari,31,1,A2
4115,2345,Anitha Pujari,46,1,A3
4116,2346,Lakshmi Shetty,45,2,A1
4117,2347,Manjunath Hegde,49,1,A1
4118,2347,Priya Kumar,33,2,A2
4119,2347,Priya Deshmukh,37,1,A3
4120,2348,Mahesh Rao,37,1,A1
4121,2348,Ramesh Gowda,32,1,A2
4122,2349,Sunita Patil,27,1,A1
4123,2350,Ganesh Shetty,31,1,A1
4124,2351,Sunita Nayak,26,1,A1
4125,2351,Priya Gowda,47,1,A2
4126,2351,Manjunath Gowda,30,2,A3
4127,2352,Anitha Bhat,20,1,A1
4128,2352,Mahesh Gowda,30,1,A2
4129,2353,Suresh Hegde,42,2,A1
4130,2353,Manjunath Deshmukh,39,2,A2
4131,2354,Ganesh Reddy,42,1,A1
4132,2354,Anitha Hegde,39,1,A2
4133,2354,Venkatesh Pujari,39,1,A3
4134,2355,Kavitha Deshmukh,32,2,A1
4135,2356,Manjunath Kulkarni,25,1,A1
4136,2356,Kavitha Bhat,41,1,A2
4137,2356,Suresh Patil,23,1,A3
4138,2357,Suresh Pujari,45,2,A1
4139,2357,Mahesh Rao,28,1,A2
4140,2358,Suresh Nayak,37,2,A1
4141,2359,Venkatesh Hegde,36,1,A1
4142,2359,Venkatesh Patil,35,1,A2
4143,2360,Venkatesh Kumar,49,1,A1
4144,2360,Mahesh Deshmukh,50,2,A2
4145,2360,Sunita Pujari,24,2,A3
4146,2361,Anitha Shetty,26,1,A1
4147,2361,Mahesh Deshmukh,45,1,A2
4148,2361,Suresh Hegde,44,1,A3
4149,2362,Anitha Reddy,38,2,A1
4150,2363,Anitha Kumar,26,2,A1
4151,2364,Sunita Bhat,34,2,A1
4152,2365,Priya Patil,32,1,A1
4153,2365,Vijay Patil,23,1,A2
4154,2365,Ramesh Deshmukh,24,2,A3
4155,2366,Manjunath Nayak,46,1,A1
4156,2366,Sunita Reddy,21,1,A2
4157,2366,Mahesh Rao,42,1,A3
4158,2367,Venkatesh Reddy,33,1,A1
4159,2367,Anitha Nayak,46,1,A2
4160,2367,Anitha Gowda,47,2,A3
4161,2368,Kavitha Rao,42,1,A1
4162,2369,Ganesh Kumar,41,1,A1
4163,2369,Mahesh Bhat,31,1,A2
4164,2370,Priya Gowda,41,1,A1
4165,2370,Lakshmi Hegde,19,1,A2
4166,2370,Manjunath Kulkarni,28,1,A3
4167,2371,Venkatesh Kumar,39,1,A1
4168,2371,Priya Hegde,26,1,A2
4169,2371,Sunita Kulkarni,30,1,A3
4170,2372,Ramesh Bhat,40,1,A1
4171,2372,Vijay Deshmukh,35,1,A2
4172,2373,Venkatesh Nayak,43,1,A1
4173,2374,Priya Pujari,19,1,A1
4174,2374,Lakshmi Kumar,45,1,A2
4175,2375,Vijay Kumar,27,1,A1
4176,2376,Suresh Gowda,41,1,A1
4177,2377,Suresh Bhat,30,1,A1
4178,2378,Anitha Patil,32,1,A1
4179,2378,Suresh Bhat,45,1,A2
4180,2378,Ganesh Reddy,23,1,A3
4181,2379,Sunita Gowda,28,1,A1
4182,2380,Vijay Nayak,28,2,A1
4183,2381,Sunita Reddy,24,1,A1
4184,2381,Lakshmi Hegde,19,2,A2
4185,2382,Priya Deshmukh,44,1,A1
4186,2382,Kavitha Kumar,21,1,A2
4187,2383,Sunita Deshmukh,45,1,A1
4188,2384,Suresh Shetty,31,1,A1
4189,2385,Vijay Nayak,44,1,A1
4190,2386,Mahesh Hegde,50,1,A1
4191,2386,Venkatesh Kulkarni,21,2,A2
4192,2386,Manjunath Kumar,40,1,A3
4193,2387,Ganesh Nayak,33,1,A1
4194,2388,Kavitha Rao,32,1,A1
4195,2389,Venkatesh Hegde,27,1,A1
4196,2390,Suresh Hegde,34,2,A1
4197,2390,Suresh Deshmukh,25,1,A2
4198,2390,Suresh Reddy,42,2,A3
4199,2391,Priya Bhat,37,1,A1
4200,2392,Lakshmi Kumar,23,1,A1
4201,2392,Mahesh Patil,32,1,A2
4202,2392,Mahesh Kumar,50,1,A3
4203,2393,Ramesh Patil,32,1,A1
4204,2394,Kavitha Bhat,49,1,A1
4205,2395,Venkatesh Hegde,22,1,A1
4206,2396,Sunita Pujari,36,1,A1
4207,2396,Suresh Rao,35,1,A2
4208,2396,Ramesh Gowda,26,1,A3
4209,2397,Manjunath Nayak,30,1,A1
4210,2397,Suresh Hegde,19,1,A2
4211,2397,Suresh Deshmukh,19,1,A3
4212,2398,Kavitha Patil,41,1,A1
4213,2399,Venkatesh Rao,50,1,A1
4214,2400,Venkatesh Patil,39,1,A1
4215,2401,Ramesh Kulkarni,24,1,A1
4216,2401,Kavitha Pujari,40,2,A2
4217,2401,Lakshmi Bhat,29,2,A3
4218,2402,Mahesh Kumar,42,1,A1
4219,2402,Sunita Kulkarni,20,1,A2
4220,2403,Anitha Rao,46,2,A1
4221,2404,Mahesh Deshmukh,25,1,A1
4222,2404,Kavitha Reddy,40,2,A2
4223,2405,Mahesh Hegde,27,2,A1
4224,2406,Sunita Rao,22,1,A1
4225,2406,Kavitha Reddy,38,2,A2
4226,2406,Vijay Rao,36,2,A3
4227,2407,Lakshmi Deshmukh,49,1,A1
4228,2407,Ramesh Hegde,47,1,A2
4229,2408,Lakshmi Nayak,22,2,A1
4230,2408,Ganesh Kulkarni,48,2,A2
4231,2408,Sunita Pujari,45,1,A3
4232,2409,Ganesh Pujari,49,1,A1
4233,2409,Vijay Gowda,24,1,A2
4234,2409,Sunita Kulkarni,39,1,A3
4235,2410,Lakshmi Gowda,46,2,A1
4236,2411,Suresh Pujari,27,1,A1
4237,2411,Ganesh Patil,37,1,A2
4238,2411,Kavitha Gowda,45,2,A3
4239,2412,Manjunath Rao,20,1,A1
4240,2413,Anitha Bhat,44,1,A1
4241,2414,Kavitha Pujari,38,2,A1
4242,2415,Vijay Kulkarni,42,1,A1
4243,2416,Manjunath Rao,39,2,A1
4244,2417,Mahesh Kumar,26,2,A1
4245,2417,Lakshmi Reddy,28,1,A2
4246,2418,Manjunath Kumar,49,2,A1
4247,2419,Lakshmi Gowda,50,1,A1
4248,2419,Ramesh Pujari,45,1,A2
4249,2420,Suresh Patil,36,1,A1
4250,2421,Sunita Kumar,33,1,A1
4251,2421,Manjunath Kulkarni,33,1,A2
4252,2422,Anitha Rao,29,2,A1
4253,2423,Suresh Gowda,23,1,A1
4254,2424,Ramesh Shetty,40,1,A1
4255,2424,Anitha Nayak,42,1,A2
4256,2425,Suresh Rao,36,1,A1
4257,2426,Mahesh Gowda,44,1,A1
4258,2427,Manjunath Pujari,32,1,A1
4259,2427,Mahesh Deshmukh,28,1,A2
4260,2428,Kavitha Shetty,29,1,A1
4261,2429,Priya Gowda,48,1,A1
4262,2430,Ramesh Gowda,39,2,A1
4263,2430,Kavitha Bhat,24,1,A2
4264,2431,Priya Nayak,49,1,A1
4265,2432,Ramesh Kumar,50,1,A1
4266,2433,Vijay Patil,36,1,A1
4267,2433,Kavitha Deshmukh,24,1,A2
4268,2434,Manjunath Kumar,19,1,A1
4269,2435,Priya Rao,30,1,A1
4270,2436,Lakshmi Deshmukh,33,1,A1
4271,2437,Vijay Hegde,45,2,A1
4272,2438,Priya Gowda,47,1,A1
4273,2439,Lakshmi Kulkarni,26,1,A1
4274,2439,Mahesh Rao,23,1,A2
4275,2439,Suresh Nayak,34,2,A3
4276,2440,Vijay Rao,19,1,A1
4277,2440,Mahesh Hegde,27,1,A2
4278,2440,Sunita Bhat,39,1,A3
4279,2441,Mahesh Bhat,50,1,A1
4280,2442,Anitha Rao,29,2,A1
4281,2443,Anitha Kumar,36,1,A1
4282,2443,Suresh Bhat,42,1,A2
4283,2444,Sunita Gowda,22,1,A1
4284,2445,Lakshmi Pujari,42,1,A1
4285,2446,Vijay Rao,48,1,A1
4286,2446,Anitha Kumar,34,1,A2
4287,2446,Ganesh Kumar,36,1,A3
4288,2447,Anitha Pujari,30,1,A1
4289,2448,Ganesh Nayak,39,2,A1
4290,2449,Manjunath Reddy,41,2,A1
4291,2449,Priya Patil,24,1,A2
4292,2449,Ramesh Rao,47,2,A3
4293,2450,Ganesh Kulkarni,19,1,A1
4294,2451,Sunita Deshmukh,42,1,A1
4295,2452,Priya Gowda,37,2,A1
4296,2453,Venkatesh Shetty,40,1,A1
4297,2454,Lakshmi Shetty,47,1,A1
4298,2455,Mahesh Gowda,36,2,A1
4299,2456,Manjunath Hegde,38,1,A1
4300,2456,Ramesh Pujari,36,2,A2
4301,2457,Sunita Rao,19,1,A1
4302,2457,Kavitha Kulkarni,36,1,A2
4303,2457,Ramesh Pujari,29,1,A3
4304,2458,Suresh Rao,49,1,A1
4305,2458,Anitha Nayak,23,2,A2
4306,2459,Lakshmi Kumar,39,1,A1
4307,2460,Lakshmi Bhat,24,1,A1
4308,2461,Sunita Bhat,50,1,A1
4309,2461,Suresh Reddy,38,1,A2
4310,2461,Venkatesh Bhat,27,1,A3
4311,2462,Priya Patil,50,1,A1
4312,2463,Vijay Rao,22,2,A1
4313,2464,Venkatesh Kumar,48,1,A1
4314,2465,Ganesh Gowda,47,2,A1
4315,2465,Vijay Kulkarni,46,2,A2
4316,2465,Lakshmi Patil,49,1,A3
4317,2466,Kavitha Patil,40,1,A1
4318,2467,Sunita Gowda,28,2,A1
4319,2467,Ganesh Rao,25,2,A2
4320,2467,Mahesh Gowda,39,1,A3
4321,2468,Kavitha Gowda,30,2,A1
4322,2468,Mahesh Kulkarni,21,1,A2
4323,2469,Venkatesh Reddy,36,1,A1
4324,2469,Manjunath Rao,48,2,A2
4325,2469,Kavitha Reddy,50,2,A3
4326,2470,Ramesh Rao,49,2,A1
4327,2471,Kavitha Rao,41,1,A1
4328,2472,Mahesh Patil,19,2,A1
4329,2472,Sunita Shetty,32,1,A2
4330,2472,Kavitha Deshmukh,22,2,A3
4331,2473,Manjunath Pujari,49,2,A1
4332,2474,Sunita Deshmukh,50,1,A1
4333,2475,Suresh Gowda,46,1,A1
4334,2476,Ramesh Kumar,41,1,A1
4335,2477,Ramesh Bhat,23,1,A1
4336,2477,Lakshmi Nayak,33,1,A2
4337,2477,Ganesh Deshmukh,29,1,A3
4338,2478,Suresh Shetty,34,1,A1
4339,2479,Manjunath Kumar,46,2,A1
4340,2480,Ramesh Bhat,41,2,A1
4341,2481,Kavitha Shetty,29,1,A1
4342,2481,Sunita Deshmukh,22,1,A2
4343,2482,Venkatesh Reddy,42,1,A1
4344,2482,Sunita Nayak,50,1,A2
4345,2483,Lakshmi Patil,36,1,A1
4346,2483,Kavitha Pujari,37,1,A2
4347,2484,Venkatesh Gowda,26,1,A1
4348,2484,Mahesh Shetty,32,1,A2
4349,2484,Anitha Gowda,19,1,A3
4350,2485,Sunita Kumar,33,1,A1
4351,2485,Venkatesh Rao,31,1,A2
4352,2486,Ramesh Kulkarni,22,1,A1
4353,2487,Mahesh Kumar,39,2,A1
4354,2488,Venkatesh Pujari,32,2,A1
4355,2488,Lakshmi Pujari,46,1,A2
4356,2488,Venkatesh Pujari,42,1,A3
4357,2489,Manjunath Kulkarni,26,1,A1
4358,2489,Anitha Reddy,43,2,A2
4359,2490,Priya Kulkarni,47,1,A1
4360,2490,Manjunath Kulkarni,39,2,A2
4361,2490,Mahesh Kulkarni,50,1,A3
4362,2491,Lakshmi Kulkarni,42,1,A1
4363,2492,Mahesh Kumar,49,1,A1
4364,2492,Venkatesh Deshmukh,30,1,A2
4365,2492,Ganesh Rao,36,1,A3
4366,2493,Manjunath Deshmukh,21,1,A1
4367,2494,Mahesh Nayak,41,2,A1
4368,2495,Sunita Rao,34,2,A1
4369,2496,Sunita Kulkarni,50,1,A1
4370,2497,Vijay Shetty,22,2,A1
4371,2498,Manjunath Reddy,48,1,A1
4372,2498,Priya Kulkarni,50,1,A2
4373,2498,Anitha Hegde,22,1,A3
4374,2499,Priya Shetty,28,1,A1
4375,2499,Mahesh Kulkarni,45,1,A2
4376,2500,Suresh Hegde,26,1,A1
4377,2500,Anitha Kulkarni,20,2,A2
4378,2500,Ramesh Hegde,32,1,A3
4379,2501,Kavitha Hegde,36,1,A1
4380,2501,Suresh Shetty,43,1,A2
4381,2501,Vijay Kumar,26,1,A3
4382,2502,Anitha Kumar,38,1,A1
4383,2502,Lakshmi Shetty,38,2,A2
4384,2502,Vijay Pujari,31,2,A3
4385,2503,Sunita Gowda,46,2,A1
4386,2503,Priya Hegde,32,2,A2
4387,2504,Venkatesh Deshmukh,44,2,A1
4388,2504,Anitha Reddy,46,1,A2
4389,2505,Ganesh Reddy,30,1,A1
4390,2505,Anitha Rao,19,1,A2
4391,2506,Venkatesh Reddy,40,1,A1
4392,2506,Ramesh Kumar,34,2,A2
4393,2506,Manjunath Shetty,49,1,A3
4394,2507,Lakshmi Kumar,42,1,A1
4395,2508,Priya Deshmukh,19,1,A1
4396,2509,Vijay Kumar,21,1,A1
4397,2510,Lakshmi Bhat,26,1,A1
4398,2510,Mahesh Bhat,30,1,A2
4399,2510,Mahesh Pujari,40,1,A3
4400,2511,Ramesh Deshmukh,45,2,A1
4401,2511,Anitha Shetty,42,1,A2
4402,2511,Sunita Rao,24,1,A3
4403,2512,Mahesh Reddy,26,1,A1
